id,State,Year,Quarter,Registered_users,App_opens,User_brand,User_count,User_percentage
1215,Chandigarh,2020,1,312887,5201211,Apple,25309,0.08088862752367468
1216,Chandigarh,2020,1,312887,5201211,Realme,10759,0.03438621610996941
1217,Chandigarh,2020,1,312887,5201211,OnePlus,9221,0.029470703480809365
1218,Chandigarh,2020,1,312887,5201211,Motorola,7160,0.022883660874373175
1219,Chandigarh,2020,1,312887,5201211,Huawei,4807,0.015363373997641322
1220,Chandigarh,2020,1,312887,5201211,Lenovo,3862,0.012343114287266648
1221,Chandigarh,2020,1,312887,5201211,Others,26379,0.08430839248674442
1222,Chandigarh,2020,2,336351,3451250,Xiaomi,79401,0.23606589544850468
1223,Chandigarh,2020,2,336351,3451250,Samsung,66732,0.1983998858335489
1224,Chandigarh,2020,2,336351,3451250,Vivo,55338,0.16452455916587136
1225,Chandigarh,2020,2,336351,3451250,Oppo,42912,0.12758100912439685
1226,Chandigarh,2020,2,336351,3451250,Apple,26562,0.07897107485929877
1227,Chandigarh,2020,2,336351,3451250,Realme,11849,0.03522808019003957
1228,Chandigarh,2020,2,336351,3451250,OnePlus,9516,0.028291873667686436
1229,Chandigarh,2020,2,336351,3451250,Motorola,7308,0.021727302728399796
1230,Chandigarh,2020,2,336351,3451250,Huawei,5057,0.015034889148538283
1231,Chandigarh,2020,2,336351,3451250,HMD Global,3920,0.011654491884965408
1232,Chandigarh,2020,2,336351,3451250,Others,27756,0.08252093794874997
1233,Chandigarh,2020,3,362588,4888739,Xiaomi,84467,0.2329558617494236
1234,Chandigarh,2020,3,362588,4888739,Samsung,72072,0.19877105695720762
1235,Chandigarh,2020,3,362588,4888739,Vivo,61814,0.17047999382218937
1236,Chandigarh,2020,3,362588,4888739,Oppo,47234,0.13026906571646055
1237,Chandigarh,2020,3,362588,4888739,Apple,28288,0.07801692278839896
1238,Chandigarh,2020,3,362588,4888739,Realme,13210,0.036432534998400386
1239,Chandigarh,2020,3,362588,4888739,OnePlus,9903,0.027311990468520744
1240,Chandigarh,2020,3,362588,4888739,Motorola,7558,0.0208445949672907
1241,Chandigarh,2020,3,362588,4888739,Huawei,5327,0.014691605899809149
1242,Chandigarh,2020,3,362588,4888739,HMD Global,4168,0.011495140490032765
1243,Chandigarh,2020,3,362588,4888739,Others,28547,0.07873123214226616
1244,Chandigarh,2020,4,391402,6477974,Xiaomi,90201,0.23045615505286124
1245,Chandigarh,2020,4,391402,6477974,Samsung,78159,0.19968983295946366
1246,Chandigarh,2020,4,391402,6477974,Vivo,68293,0.17448301235047342
1247,Chandigarh,2020,4,391402,6477974,Oppo,51650,0.1319615127158267
1248,Chandigarh,2020,4,391402,6477974,Apple,30593,0.07816260519874707
1249,Chandigarh,2020,4,391402,6477974,Realme,14705,0.037570068625096445
1250,Chandigarh,2020,4,391402,6477974,OnePlus,10462,0.02672955171409446
1251,Chandigarh,2020,4,391402,6477974,Motorola,7780,0.01987726174112549
1252,Chandigarh,2020,4,391402,6477974,Huawei,5641,0.014412292221296774
1253,Chandigarh,2020,4,391402,6477974,HMD Global,4400,0.011241639030970715
1254,Chandigarh,2020,4,391402,6477974,Others,29518,0.075416068390044
1255,Chandigarh,2021,1,419998,7919533,Xiaomi,96137,0.22889870904147164
1256,Chandigarh,2021,1,419998,7919533,Samsung,83453,0.198698565231263
1257,Chandigarh,2021,1,419998,7919533,Vivo,74844,0.17820084857546942
1258,Chandigarh,2021,1,419998,7919533,Oppo,56200,0.13381016100076668
1259,Chandigarh,2021,1,419998,7919533,Apple,32907,0.07835037309701474
1260,Chandigarh,2021,1,419998,7919533,Realme,16641,0.03962161724579641
1261,Chandigarh,2021,1,419998,7919533,OnePlus,10995,0.026178696089028994
1262,Chandigarh,2021,1,419998,7919533,Motorola,7989,0.01902151915009119
1263,Chandigarh,2021,1,419998,7919533,Huawei,5854,0.013938161610293383
1264,Chandigarh,2021,1,419998,7919533,HMD Global,4591,0.010931004433354444
1265,Chandigarh,2021,1,419998,7919533,Others,30387,0.07235034452545012
1266,Chandigarh,2021,2,448572,4733924,Xiaomi,101761,0.22685544349625034
1267,Chandigarh,2021,2,448572,4733924,Samsung,88362,0.196985099382039
1268,Chandigarh,2021,2,448572,4733924,Vivo,81826,0.18241441730647476
1269,Chandigarh,2021,2,448572,4733924,Oppo,60671,0.13525364935840847
1270,Chandigarh,2021,2,448572,4733924,Apple,35361,0.07883015435649127
1271,Chandigarh,2021,2,448572,4733924,Realme,19398,0.04324389395682299
1272,Chandigarh,2021,2,448572,4733924,OnePlus,11907,0.02654423370161312
1273,Chandigarh,2021,2,448572,4733924,Motorola,8043,0.017930231936010274
1274,Chandigarh,2021,2,448572,4733924,Huawei,5918,0.013192976824233345
1275,Chandigarh,2021,2,448572,4733924,HMD Global,4599,0.010252534710146866
1276,Chandigarh,2021,2,448572,4733924,Others,30726,0.06849736497150959
1277,Chandigarh,2021,3,480463,6378807,Xiaomi,107815,0.2243981326345629
1278,Chandigarh,2021,3,480463,6378807,Samsung,92724,0.19298884617545992
1279,Chandigarh,2021,3,480463,6378807,Vivo,89865,0.18703833593845937
1280,Chandigarh,2021,3,480463,6378807,Oppo,66039,0.13744866930440014
1281,Chandigarh,2021,3,480463,6378807,Apple,37880,0.07884061832024526
1282,Chandigarh,2021,3,480463,6378807,Realme,22934,0.04773312409072083
1283,Chandigarh,2021,3,480463,6378807,OnePlus,13193,0.027458930240205803
1284,Chandigarh,2021,3,480463,6378807,Motorola,8166,0.016996105839575577
1285,Chandigarh,2021,3,480463,6378807,Huawei,5900,0.012279821755265234
1286,Chandigarh,2021,3,480463,6378807,HMD Global,4496,0.009357640442656355
1287,Chandigarh,2021,3,480463,6378807,Others,31451,0.06545977525844862
1288,Chandigarh,2021,4,512092,11603954,Xiaomi,112958,0.22058145801926216
1289,Chandigarh,2021,4,512092,11603954,Vivo,97127,0.18966709106957344
1290,Chandigarh,2021,4,512092,11603954,Samsung,97097,0.1896085078462464
1291,Chandigarh,2021,4,512092,11603954,Oppo,71275,0.13918397475453628
1292,Chandigarh,2021,4,512092,11603954,Apple,41698,0.0814267748763894
1293,Chandigarh,2021,4,512092,11603954,Realme,27098,0.05291627285722097
1294,Chandigarh,2021,4,512092,11603954,OnePlus,14380,0.028080891714770004
1295,Chandigarh,2021,4,512092,11603954,Motorola,8240,0.016090858673832045
1296,Chandigarh,2021,4,512092,11603954,Huawei,5797,0.011320231520898588
1297,Chandigarh,2021,4,512092,11603954,HMD Global,4511,0.008808964014278685
1298,Chandigarh,2021,4,512092,11603954,Others,31911,0.06231497465299204
1299,Chandigarh,2022,1,541549,2321685,Xiaomi,118077,0.2180356717490015
1300,Chandigarh,2022,1,541549,2321685,Vivo,103673,0.19143789389325805
1301,Chandigarh,2022,1,541549,2321685,Samsung,100254,0.18512452243471966
1302,Chandigarh,2022,1,541549,2321685,Oppo,76330,0.14094754121972342
1303,Chandigarh,2022,1,541549,2321685,Apple,45080,0.08324269825999124
1304,Chandigarh,2022,1,541549,2321685,Realme,30911,0.057078860823305
1305,Chandigarh,2022,1,541549,2321685,OnePlus,15554,0.028721316076661577
1306,Chandigarh,2022,1,541549,2321685,Motorola,8378,0.015470437578132358
1307,Chandigarh,2022,1,541549,2321685,Huawei,5812,0.01073217751302283
1308,Chandigarh,2022,1,541549,2321685,HMD Global,4529,0.008363047480468065
1309,Chandigarh,2022,1,541549,2321685,Others,32951,0.060845832971716314
1310,Chhattisgarh,2018,1,679263,0,Xiaomi,161753,0.238130149883035
1311,Chhattisgarh,2018,1,679263,0,Samsung,125715,0.18507558927837967
1312,Chhattisgarh,2018,1,679263,0,Vivo,103265,0.1520250624573987
1313,Chhattisgarh,2018,1,679263,0,Oppo,62998,0.09274463646628772
1314,Chhattisgarh,2018,1,679263,0,Micromax,53452,0.07869116969421269
1315,Chhattisgarh,2018,1,679263,0,Realme,40116,0.05905812623387407
1316,Chhattisgarh,2018,1,679263,0,OnePlus,15860,0.023348835428987004
1317,Chhattisgarh,2018,1,679263,0,Apple,15418,0.02269813017932671
1318,Chhattisgarh,2018,1,679263,0,Lenovo,13258,0.019518213122163286
1319,Chhattisgarh,2018,1,679263,0,Motorola,12182,0.017934143328872616
1320,Chhattisgarh,2018,1,679263,0,Others,75246,0.11077594392746255
1321,Chhattisgarh,2018,2,950675,0,Xiaomi,229221,0.24111394535461644
1322,Chhattisgarh,2018,2,950675,0,Samsung,174661,0.1837231440818366
1323,Chhattisgarh,2018,2,950675,0,Vivo,152196,0.16009256580850448
1324,Chhattisgarh,2018,2,950675,0,Oppo,90864,0.09557840481762958
1325,Chhattisgarh,2018,2,950675,0,Micromax,73053,0.0768432955531596
1326,Chhattisgarh,2018,2,950675,0,Realme,54968,0.057819970021300654
1327,Chhattisgarh,2018,2,950675,0,Apple,20055,0.021095537381334316
1328,Chhattisgarh,2018,2,950675,0,OnePlus,19998,0.02103557998264391
1329,Chhattisgarh,2018,2,950675,0,Lenovo,17504,0.01841218081889184
1330,Chhattisgarh,2018,2,950675,0,Motorola,16136,0.01697320325032214
1331,Chhattisgarh,2018,2,950675,0,Others,102019,0.10731217292976043
1332,Chhattisgarh,2018,3,1217792,0,Xiaomi,298538,0.24514695448812276
1333,Chhattisgarh,2018,3,1217792,0,Samsung,222989,0.18310926660710533
1334,Chhattisgarh,2018,3,1217792,0,Vivo,205795,0.16899027091654403
1335,Chhattisgarh,2018,3,1217792,0,Oppo,119608,0.09821710111414757
1336,Chhattisgarh,2018,3,1217792,0,Micromax,92998,0.0763660789363044
1337,Chhattisgarh,2018,3,1217792,0,Realme,70527,0.05791383093336136
1338,Chhattisgarh,2018,3,1217792,0,OnePlus,23810,0.019551778957326047
1339,Chhattisgarh,2018,3,1217792,0,Apple,23566,0.01935141633382384
1340,Chhattisgarh,2018,3,1217792,0,Motorola,19369,0.015905014977927266
1341,Chhattisgarh,2018,3,1217792,0,Lenovo,18890,0.015511680155560228
1342,Chhattisgarh,2018,3,1217792,0,Others,121702,0.09993660657977717
1343,Chhattisgarh,2018,4,1579998,0,Xiaomi,378100,0.23930410038493719
1344,Chhattisgarh,2018,4,1579998,0,Samsung,280138,0.17730275607943807
1345,Chhattisgarh,2018,4,1579998,0,Vivo,275135,0.1741362963750587
1346,Chhattisgarh,2018,4,1579998,0,Oppo,155513,0.09842607395705565
1347,Chhattisgarh,2018,4,1579998,0,Micromax,154018,0.09747987022768383
1348,Chhattisgarh,2018,4,1579998,0,Realme,91037,0.05761842736509793
1349,Chhattisgarh,2018,4,1579998,0,Apple,28128,0.017802554180448328
1350,Chhattisgarh,2018,4,1579998,0,OnePlus,27785,0.01758546529805734
1351,Chhattisgarh,2018,4,1579998,0,Motorola,22980,0.014544322208002796
1352,Chhattisgarh,2018,4,1579998,0,Lenovo,22246,0.014079764657929946
1353,Chhattisgarh,2018,4,1579998,0,Others,144918,0.09172036926629021
1354,Chhattisgarh,2019,1,1908898,0,Xiaomi,454437,0.23806248421864343
1355,Chhattisgarh,2019,1,1908898,0,Vivo,344150,0.1802872652179425
1356,Chhattisgarh,2019,1,1908898,0,Samsung,336551,0.17630643439303723
1357,Chhattisgarh,2019,1,1908898,0,Oppo,192191,0.10068164983147344
1358,Chhattisgarh,2019,1,1908898,0,Micromax,187241,0.09808853066009814
1359,Chhattisgarh,2019,1,1908898,0,Realme,109520,0.05737341649475247
1360,Chhattisgarh,2019,1,1908898,0,Apple,32769,0.017166448914504598
1361,Chhattisgarh,2019,1,1908898,0,OnePlus,31894,0.01670806926299886
1362,Chhattisgarh,2019,1,1908898,0,Motorola,25968,0.013603660331772573
1363,Chhattisgarh,2019,1,1908898,0,Lenovo,24737,0.012958785644911357
1364,Chhattisgarh,2019,1,1908898,0,Others,169440,0.0887632550298654
1365,Chhattisgarh,2019,2,2191066,13206373,Xiaomi,521922,0.2382045999527171
1366,Chhattisgarh,2019,2,2191066,13206373,Vivo,406013,0.18530386578952893
1367,Chhattisgarh,2019,2,2191066,13206373,Samsung,388144,0.17714847476068726
1368,Chhattisgarh,2019,2,2191066,13206373,Oppo,225563,0.10294669352726024
1369,Chhattisgarh,2019,2,2191066,13206373,Micromax,208017,0.09493871932657437
1370,Chhattisgarh,2019,2,2191066,13206373,Realme,126313,0.057649107785890524
1371,Chhattisgarh,2019,2,2191066,13206373,Apple,37139,0.01695019684482348
1372,Chhattisgarh,2019,2,2191066,13206373,OnePlus,35168,0.016050634713879
1373,Chhattisgarh,2019,2,2191066,13206373,Motorola,28701,0.013099103358821688
1374,Chhattisgarh,2019,2,2191066,13206373,Lenovo,27225,0.01242545865802308
1375,Chhattisgarh,2019,2,2191066,13206373,Others,186861,0.08528314528179434
1376,Chhattisgarh,2019,3,2435058,46362341,Xiaomi,582178,0.2390817795715749
1377,Chhattisgarh,2019,3,2435058,46362341,Vivo,463726,0.1904373530322481
1378,Chhattisgarh,2019,3,2435058,46362341,Samsung,424913,0.1744981023039287
1379,Chhattisgarh,2019,3,2435058,46362341,Oppo,254200,0.10439176397441047
1380,Chhattisgarh,2019,3,2435058,46362341,Micromax,225367,0.09255097825185273
1381,Chhattisgarh,2019,3,2435058,46362341,Realme,145376,0.059701247362485825
1382,Chhattisgarh,2019,3,2435058,46362341,Apple,40822,0.016764282411342975
1383,Chhattisgarh,2019,3,2435058,46362341,OnePlus,38300,0.01572857812832384
1384,Chhattisgarh,2019,3,2435058,46362341,Motorola,30550,0.012545902397396695
1385,Chhattisgarh,2019,3,2435058,46362341,Lenovo,26475,0.010872430964683388
1386,Chhattisgarh,2019,3,2435058,46362341,Others,203151,0.0834275816017524
1387,Chhattisgarh,2019,4,2725900,57278977,Xiaomi,649776,0.23837118016068087
1388,Chhattisgarh,2019,4,2725900,57278977,Vivo,534907,0.19623133643934113
1389,Chhattisgarh,2019,4,2725900,57278977,Samsung,473054,0.17354048204262812
1390,Chhattisgarh,2019,4,2725900,57278977,Oppo,290835,0.10669320224513004
1391,Chhattisgarh,2019,4,2725900,57278977,Micromax,243335,0.08926776477493671
1392,Chhattisgarh,2019,4,2725900,57278977,Realme,169406,0.06214681389632782
1393,Chhattisgarh,2019,4,2725900,57278977,Apple,44369,0.016276826002421217
1394,Chhattisgarh,2019,4,2725900,57278977,OnePlus,41107,0.015080157012362889
1395,Chhattisgarh,2019,4,2725900,57278977,Motorola,32554,0.011942477713782604
1396,Chhattisgarh,2019,4,2725900,57278977,Lenovo,27622,0.010133167027403793
1397,Chhattisgarh,2019,4,2725900,57278977,Others,218935,0.08031659268498477
1398,Chhattisgarh,2020,1,3016487,64224101,Xiaomi,711639,0.23591648165564777
1399,Chhattisgarh,2020,1,3016487,64224101,Vivo,613952,0.20353212196836917
1400,Chhattisgarh,2020,1,3016487,64224101,Samsung,521671,0.1729399132169308
1401,Chhattisgarh,2020,1,3016487,64224101,Oppo,328835,0.10901256991991015
1402,Chhattisgarh,2020,1,3016487,64224101,Micromax,253971,0.08419429621277996
1403,Chhattisgarh,2020,1,3016487,64224101,Realme,196352,0.06509293757937627
1404,Chhattisgarh,2020,1,3016487,64224101,Apple,47890,0.015876083669513576
1405,Chhattisgarh,2020,1,3016487,64224101,OnePlus,43526,0.01442936767173205
1406,Chhattisgarh,2020,1,3016487,64224101,Motorola,34414,0.011408635276730847
1407,Chhattisgarh,2020,1,3016487,64224101,Lenovo,29426,0.00975505612986232
1408,Chhattisgarh,2020,1,3016487,64224101,Others,234811,0.07784253669914705
1409,Chhattisgarh,2020,2,3401658,68493384,Xiaomi,796390,0.23411818589640698
1410,Chhattisgarh,2020,2,3401658,68493384,Vivo,714180,0.20995055940367902
1411,Chhattisgarh,2020,2,3401658,68493384,Samsung,579423,0.17033546582284287
1412,Chhattisgarh,2020,2,3401658,68493384,Oppo,377290,0.110913560387317
1413,Chhattisgarh,2020,2,3401658,68493384,Micromax,282770,0.0831271103679441
1414,Chhattisgarh,2020,2,3401658,68493384,Realme,227611,0.06691178243080285
1415,Chhattisgarh,2020,2,3401658,68493384,Apple,50835,0.014944183101299425
1416,Chhattisgarh,2020,2,3401658,68493384,OnePlus,45570,0.013396408457287593
1417,Chhattisgarh,2020,2,3401658,68493384,Motorola,36651,0.010774451752645327
1418,Chhattisgarh,2020,2,3401658,68493384,Lenovo,30902,0.009084393551615125
1419,Chhattisgarh,2020,2,3401658,68493384,Others,260036,0.07644389882815968
1420,Chhattisgarh,2020,3,3799386,86918606,Xiaomi,879885,0.23158610364937915
1421,Chhattisgarh,2020,3,3799386,86918606,Vivo,837832,0.2205177362868632
1422,Chhattisgarh,2020,3,3799386,86918606,Samsung,638573,0.1680726833230422
1423,Chhattisgarh,2020,3,3799386,86918606,Oppo,424680,0.1117759553780532
1424,Chhattisgarh,2020,3,3799386,86918606,Micromax,300759,0.07915989583580084
1425,Chhattisgarh,2020,3,3799386,86918606,Realme,264356,0.06957861085975471
1426,Chhattisgarh,2020,3,3799386,86918606,Apple,54717,0.014401537511587398
1427,Chhattisgarh,2020,3,3799386,86918606,OnePlus,48306,0.012714159603683332
1428,Chhattisgarh,2020,3,3799386,86918606,Motorola,38887,0.01023507482524808
1429,Chhattisgarh,2020,3,3799386,86918606,Lenovo,32625,0.008586913780279235
1430,Chhattisgarh,2020,3,3799386,86918606,Others,278766,0.0733713289463087
1431,Chhattisgarh,2020,4,4190601,109900467,Xiaomi,962085,0.22958162802901064
1432,Chhattisgarh,2020,4,4190601,109900467,Vivo,951506,0.22705716912681498
1433,Chhattisgarh,2020,4,4190601,109900467,Samsung,697989,0.1665605959622498
1434,Chhattisgarh,2020,4,4190601,109900467,Oppo,473974,0.11310406311648377
1435,Chhattisgarh,2020,4,4190601,109900467,Micromax,315002,0.07516869298699638
1436,Chhattisgarh,2020,4,4190601,109900467,Realme,302527,0.07219179301489213
1437,Chhattisgarh,2020,4,4190601,109900467,Apple,59187,0.014123749791497687
1438,Chhattisgarh,2020,4,4190601,109900467,OnePlus,51351,0.012253850939280548
1439,Chhattisgarh,2020,4,4190601,109900467,Motorola,41093,0.009805992028351064
1440,Chhattisgarh,2020,4,4190601,109900467,Lenovo,34335,0.008193335514404735
1441,Chhattisgarh,2020,4,4190601,109900467,Others,301552,0.07195912949001826
1442,Chhattisgarh,2021,1,4514551,124648704,Vivo,1059097,0.23459630869160633
1443,Chhattisgarh,2021,1,4514551,124648704,Xiaomi,1035868,0.22945094650608666
1444,Chhattisgarh,2021,1,4514551,124648704,Samsung,741544,0.16425642328550502
1445,Chhattisgarh,2021,1,4514551,124648704,Oppo,511992,0.11340928477715724
1446,Chhattisgarh,2021,1,4514551,124648704,Realme,338436,0.07496559458515364
1447,Chhattisgarh,2021,1,4514551,124648704,Micromax,315253,0.0698304216742706
1448,Chhattisgarh,2021,1,4514551,124648704,Apple,63748,0.014120562598584002
1449,Chhattisgarh,2021,1,4514551,124648704,OnePlus,54838,0.012146944402665958
1450,Chhattisgarh,2021,1,4514551,124648704,Motorola,42166,0.009340020746249183
1451,Chhattisgarh,2021,1,4514551,124648704,Huawei,35061,0.007766220826833056
1452,Chhattisgarh,2021,1,4514551,124648704,Others,316548,0.07011727190588832
1453,Chhattisgarh,2021,2,4837055,205784717,Vivo,1169224,0.2417222876316271
1454,Chhattisgarh,2021,2,4837055,205784717,Xiaomi,1101581,0.22773795212169387
1455,Chhattisgarh,2021,2,4837055,205784717,Samsung,778803,0.16100767925938406
1456,Chhattisgarh,2021,2,4837055,205784717,Oppo,550796,0.11387011311634869
1457,Chhattisgarh,2021,2,4837055,205784717,Realme,397105,0.08209644091291085
1458,Chhattisgarh,2021,2,4837055,205784717,Micromax,302906,0.06262198796581804
1459,Chhattisgarh,2021,2,4837055,205784717,Apple,69177,0.014301470626238487
1460,Chhattisgarh,2021,2,4837055,205784717,OnePlus,61100,0.012631652937582888
1461,Chhattisgarh,2021,2,4837055,205784717,Motorola,41735,0.008628183884615743
1462,Chhattisgarh,2021,2,4837055,205784717,Huawei,34225,0.007075586281322003
1463,Chhattisgarh,2021,2,4837055,205784717,Others,330403,0.06830664526245825
1464,Chhattisgarh,2021,3,5206084,276486076,Vivo,1306833,0.25102034465828826
1465,Chhattisgarh,2021,3,5206084,276486076,Xiaomi,1175329,0.22576066771108572
1466,Chhattisgarh,2021,3,5206084,276486076,Samsung,796963,0.1530830082649454
1467,Chhattisgarh,2021,3,5206084,276486076,Oppo,605302,0.11626819697876561
1468,Chhattisgarh,2021,3,5206084,276486076,Realme,464310,0.0891860369521506
1469,Chhattisgarh,2021,3,5206084,276486076,Micromax,283826,0.05451813685680062
1470,Chhattisgarh,2021,3,5206084,276486076,Apple,75098,0.014425045773368237
1471,Chhattisgarh,2021,3,5206084,276486076,OnePlus,74197,0.014251979030687941
1472,Chhattisgarh,2021,3,5206084,276486076,Motorola,41449,0.007961646412159313
1473,Chhattisgarh,2021,3,5206084,276486076,Infinix,38832,0.007458965318269932
1474,Chhattisgarh,2021,3,5206084,276486076,Others,343945,0.06606597204347836
1475,Chhattisgarh,2021,4,5565481,251752583,Vivo,1423389,0.2557530966326181
1476,Chhattisgarh,2021,4,5565481,251752583,Xiaomi,1243356,0.2234049491858835
1477,Chhattisgarh,2021,4,5565481,251752583,Samsung,821562,0.14761742965253138
1478,Chhattisgarh,2021,4,5565481,251752583,Oppo,651316,0.11702780047223232
1479,Chhattisgarh,2021,4,5565481,251752583,Realme,551719,0.09913231219368102
1480,Chhattisgarh,2021,4,5565481,251752583,Micromax,262792,0.04721820090662424
1481,Chhattisgarh,2021,4,5565481,251752583,OnePlus,87470,0.015716521177594533
1482,Chhattisgarh,2021,4,5565481,251752583,Apple,87360,0.015696756488792252
1483,Chhattisgarh,2021,4,5565481,251752583,Infinix,47609,0.008554336992615732
1484,Chhattisgarh,2021,4,5565481,251752583,Tecno,44668,0.00802590108563842
1485,Chhattisgarh,2021,4,5565481,251752583,Others,344240,0.06185269521178852
1486,Chhattisgarh,2022,1,5916961,448503438,Vivo,1531319,0.2588016044046936
1487,Chhattisgarh,2022,1,5916961,448503438,Xiaomi,1301387,0.21994179106470366
1488,Chhattisgarh,2022,1,5916961,448503438,Samsung,843988,0.14263876337870066
1489,Chhattisgarh,2022,1,5916961,448503438,Oppo,702141,0.11866581510339513
1490,Chhattisgarh,2022,1,5916961,448503438,Realme,629948,0.1064647882587024
1491,Chhattisgarh,2022,1,5916961,448503438,Micromax,255953,0.043257510063020525
1492,Chhattisgarh,2022,1,5916961,448503438,OnePlus,99485,0.01681352978327895
1493,Chhattisgarh,2022,1,5916961,448503438,Apple,96555,0.016318343149464735
1494,Chhattisgarh,2022,1,5916961,448503438,Tecno,57754,0.009760753873483364
1495,Chhattisgarh,2022,1,5916961,448503438,Infinix,53501,0.009041972728905936
1496,Chhattisgarh,2022,1,5916961,448503438,Others,344930,0.058295128191651086
1497,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,Xiaomi,12990,0.24390701866386272
1498,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,Samsung,10123,0.19007473055691163
1499,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,Vivo,8579,0.16108378084043712
1500,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,Oppo,5623,0.1055803822899846
1501,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,Realme,3008,0.05647977768598145
1502,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,Lenovo,1714,0.032182958428780654
1503,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,Motorola,1527,0.028671748845243906
1504,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,Apple,1436,0.02696308535806827
1505,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,OnePlus,1090,0.020466408802433438
1506,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,Micromax,847,0.015903713996019378
1507,Dadra & Nagar Haveli & Daman & Diu,2018,1,53258,0,Others,6321,0.11868639453227683
1508,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Xiaomi,17620,0.24657840969520559
1509,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Samsung,13325,0.18647317305270228
1510,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Vivo,12204,0.17078563631783705
1511,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Oppo,7585,0.10614626773769208
1512,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Realme,3991,0.05585098939237034
1513,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Lenovo,2117,0.029625794172800805
1514,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Motorola,1935,0.027078843516471215
1515,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Apple,1812,0.025357552688292425
1516,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,OnePlus,1328,0.01858434325058076
1517,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Huawei,1132,0.015841473312995045
1518,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Others,8409,0.11767751686305242
1519,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Xiaomi,22407,0.24327141259621962
1520,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Samsung,17165,0.1863593429381046
1521,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Vivo,16781,0.1821902786976017
1522,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Oppo,9875,0.10721226399730747
1523,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Realme,5100,0.05537038444417905
1524,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Lenovo,2523,0.027392054892679166
1525,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Motorola,2378,0.02581779886436427
1526,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Apple,2146,0.02329898921906044
1527,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,OnePlus,1545,0.01677396940514836
1528,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Huawei,1514,0.016437404323232763
1529,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Others,10673,0.11587610062210256
1530,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Xiaomi,28477,0.24441469045841166
1531,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Vivo,22409,0.19233377106024324
1532,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Samsung,21520,0.18470359021894928
1533,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Oppo,12699,0.10899400056647011
1534,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Realme,6489,0.0556943121250354
1535,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Lenovo,2931,0.02515642299868682
1536,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Motorola,2811,0.02412647732832093
1537,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Apple,2546,0.021852013972929595
1538,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Huawei,2029,0.017414664709769892
1539,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,OnePlus,1795,0.015406270652556411
1540,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Others,12805,0.10990378590862665
1541,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Xiaomi,34460,0.24521105513335043
1542,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Vivo,27883,0.1984103264736857
1543,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Samsung,25799,0.18358096376625965
1544,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Oppo,15701,0.11172544331540148
